forecast_execution_date_ept,forecast_date,forecast_gen_outage_mw_rto,forecast_gen_outage_mw_west,forecast_gen_outage_mw_other
1/24/2024 12:00:00 AM,2/22/2024 12:00:00 AM,6049,2121,3928
1/24/2024 12:00:00 AM,2/23/2024 12:00:00 AM,6219,2309,3910
1/24/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7495,2309,5186
1/24/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7495,2309,5186
1/24/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7653,2309,5344
1/24/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7625,2306,5319
1/24/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7625,2306,5319
1/24/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7625,2306,5319
1/24/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8910,2650,6260
1/24/2024 12:00:00 AM,3/2/2024 12:00:00 AM,9057,2677,6380
1/24/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10755,3797,6958
1/24/2024 12:00:00 AM,3/4/2024 12:00:00 AM,12695,3797,8898
1/24/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12722,3824,8898
1/24/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12721,4584,8137
1/24/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12721,4584,8137
1/24/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12925,4737,8188
1/24/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16846,8053,8793
1/24/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17459,7690,9769
1/24/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17784,7690,10094
1/24/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17781,7687,10094
1/24/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17599,7687,9912
1/24/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17221,7687,9534
1/24/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17591,7994,9597
1/24/2024 12:00:00 AM,3/16/2024 12:00:00 AM,19841,8809,11032
1/24/2024 12:00:00 AM,3/17/2024 12:00:00 AM,21245,9206,12039
1/24/2024 12:00:00 AM,3/18/2024 12:00:00 AM,22281,10046,12235
1/24/2024 12:00:00 AM,3/19/2024 12:00:00 AM,21654,9840,11814
1/24/2024 12:00:00 AM,3/20/2024 12:00:00 AM,21242,9840,11402
1/24/2024 12:00:00 AM,3/21/2024 12:00:00 AM,20683,9763,10920
1/24/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21093,9810,11283
1/24/2024 12:00:00 AM,3/23/2024 12:00:00 AM,24596,11135,13461
1/24/2024 12:00:00 AM,3/24/2024 12:00:00 AM,25482,11641,13841
1/24/2024 12:00:00 AM,3/25/2024 12:00:00 AM,25952,11730,14222
1/24/2024 12:00:00 AM,3/26/2024 12:00:00 AM,25635,11577,14058
1/24/2024 12:00:00 AM,3/27/2024 12:00:00 AM,24842,10874,13968
1/24/2024 12:00:00 AM,3/28/2024 12:00:00 AM,24648,10689,13959
1/24/2024 12:00:00 AM,3/29/2024 12:00:00 AM,23928,9401,14527
1/24/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27022,11424,15598
1/24/2024 12:00:00 AM,3/31/2024 12:00:00 AM,28456,12664,15792
1/24/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29616,13345,16271
1/24/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28639,13443,15196
1/24/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29194,13347,15847
1/24/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29318,13327,15991
1/24/2024 12:00:00 AM,4/5/2024 12:00:00 AM,29488,13606,15882
1/24/2024 12:00:00 AM,4/6/2024 12:00:00 AM,36502,17790,18712
1/24/2024 12:00:00 AM,4/7/2024 12:00:00 AM,39847,19940,19907
1/24/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39625,18341,21284
1/24/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40385,19142,21243
1/24/2024 12:00:00 AM,4/10/2024 12:00:00 AM,41125,20481,20644
1/24/2024 12:00:00 AM,4/11/2024 12:00:00 AM,40170,20372,19798
1/24/2024 12:00:00 AM,4/12/2024 12:00:00 AM,43479,20851,22628
1/24/2024 12:00:00 AM,4/13/2024 12:00:00 AM,45855,22806,23049
1/24/2024 12:00:00 AM,4/14/2024 12:00:00 AM,46567,24071,22496
1/24/2024 12:00:00 AM,4/15/2024 12:00:00 AM,46922,24837,22085
1/24/2024 12:00:00 AM,4/16/2024 12:00:00 AM,44531,25003,19528
1/24/2024 12:00:00 AM,4/17/2024 12:00:00 AM,43085,24941,18144
1/24/2024 12:00:00 AM,4/18/2024 12:00:00 AM,42180,24036,18144
1/24/2024 12:00:00 AM,4/19/2024 12:00:00 AM,41661,22797,18864
1/24/2024 12:00:00 AM,4/20/2024 12:00:00 AM,43048,22427,20621
1/24/2024 12:00:00 AM,4/21/2024 12:00:00 AM,41921,21850,20071
1/24/2024 12:00:00 AM,4/22/2024 12:00:00 AM,40502,21432,19070
1/24/2024 12:00:00 AM,4/23/2024 12:00:00 AM,34129,16150,17979
1/24/2024 12:00:00 AM,4/24/2024 12:00:00 AM,33267,15395,17872
1/23/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1547,115,1432
1/23/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1547,115,1432
1/23/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1522,118,1404
1/23/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1522,118,1404
1/23/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1522,118,1404
1/23/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1570,118,1452
1/23/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1567,115,1452
1/23/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1719,115,1604
1/23/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1719,115,1604
1/23/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/23/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/23/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/23/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/23/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/23/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/23/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/23/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/23/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/23/2024 12:00:00 AM,2/11/2024 12:00:00 AM,2399,26,2373
1/23/2024 12:00:00 AM,2/12/2024 12:00:00 AM,3391,26,3365
1/23/2024 12:00:00 AM,2/13/2024 12:00:00 AM,3388,23,3365
1/23/2024 12:00:00 AM,2/14/2024 12:00:00 AM,3388,23,3365
1/23/2024 12:00:00 AM,2/15/2024 12:00:00 AM,3388,23,3365
1/23/2024 12:00:00 AM,2/16/2024 12:00:00 AM,3221,26,3195
1/23/2024 12:00:00 AM,2/17/2024 12:00:00 AM,3433,251,3182
1/23/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/23/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4677,1432,3245
1/23/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5910,2121,3789
1/23/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5952,2121,3831
1/23/2024 12:00:00 AM,2/22/2024 12:00:00 AM,6049,2121,3928
1/23/2024 12:00:00 AM,2/23/2024 12:00:00 AM,6034,2124,3910
1/23/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7310,2124,5186
1/23/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7310,2124,5186
1/23/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7468,2124,5344
1/23/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7440,2121,5319
1/23/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7440,2121,5319
1/23/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7440,2121,5319
1/23/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8725,2465,6260
1/23/2024 12:00:00 AM,3/2/2024 12:00:00 AM,9057,2677,6380
1/23/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10755,3797,6958
1/23/2024 12:00:00 AM,3/4/2024 12:00:00 AM,12695,3797,8898
1/23/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12722,3824,8898
1/23/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12721,4584,8137
1/23/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12721,4584,8137
1/23/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12925,4737,8188
1/23/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16846,8053,8793
1/23/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17459,7690,9769
1/23/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17784,7690,10094
1/23/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17781,7687,10094
1/23/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17599,7687,9912
1/23/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17221,7687,9534
1/23/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17591,7994,9597
1/23/2024 12:00:00 AM,3/16/2024 12:00:00 AM,19841,8809,11032
1/23/2024 12:00:00 AM,3/17/2024 12:00:00 AM,21245,9206,12039
1/23/2024 12:00:00 AM,3/18/2024 12:00:00 AM,22281,10046,12235
1/23/2024 12:00:00 AM,3/19/2024 12:00:00 AM,21654,9840,11814
1/23/2024 12:00:00 AM,3/20/2024 12:00:00 AM,21242,9840,11402
1/23/2024 12:00:00 AM,3/21/2024 12:00:00 AM,20683,9763,10920
1/23/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21093,9810,11283
1/23/2024 12:00:00 AM,3/23/2024 12:00:00 AM,24900,11439,13461
1/23/2024 12:00:00 AM,3/24/2024 12:00:00 AM,25786,11945,13841
1/23/2024 12:00:00 AM,3/25/2024 12:00:00 AM,26256,12034,14222
1/23/2024 12:00:00 AM,3/26/2024 12:00:00 AM,25939,11881,14058
1/23/2024 12:00:00 AM,3/27/2024 12:00:00 AM,25146,11178,13968
1/23/2024 12:00:00 AM,3/28/2024 12:00:00 AM,24952,10993,13959
1/23/2024 12:00:00 AM,3/29/2024 12:00:00 AM,24232,9705,14527
1/23/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27326,11728,15598
1/23/2024 12:00:00 AM,3/31/2024 12:00:00 AM,28760,12968,15792
1/23/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29920,13649,16271
1/23/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28943,13747,15196
1/23/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29498,13651,15847
1/23/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29622,13631,15991
1/23/2024 12:00:00 AM,4/5/2024 12:00:00 AM,29792,13910,15882
1/23/2024 12:00:00 AM,4/6/2024 12:00:00 AM,36806,18094,18712
1/23/2024 12:00:00 AM,4/7/2024 12:00:00 AM,40151,20244,19907
1/23/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39929,18645,21284
1/23/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40689,19446,21243
1/23/2024 12:00:00 AM,4/10/2024 12:00:00 AM,41429,20785,20644
1/23/2024 12:00:00 AM,4/11/2024 12:00:00 AM,40374,20576,19798
1/23/2024 12:00:00 AM,4/12/2024 12:00:00 AM,43783,21155,22628
1/23/2024 12:00:00 AM,4/13/2024 12:00:00 AM,46159,23110,23049
1/23/2024 12:00:00 AM,4/14/2024 12:00:00 AM,46871,24375,22496
1/23/2024 12:00:00 AM,4/15/2024 12:00:00 AM,47226,25141,22085
1/23/2024 12:00:00 AM,4/16/2024 12:00:00 AM,44835,25307,19528
1/23/2024 12:00:00 AM,4/17/2024 12:00:00 AM,43389,25245,18144
1/23/2024 12:00:00 AM,4/18/2024 12:00:00 AM,42484,24340,18144
1/23/2024 12:00:00 AM,4/19/2024 12:00:00 AM,41965,23101,18864
1/23/2024 12:00:00 AM,4/20/2024 12:00:00 AM,43352,22731,20621
1/23/2024 12:00:00 AM,4/21/2024 12:00:00 AM,42225,22154,20071
1/23/2024 12:00:00 AM,4/22/2024 12:00:00 AM,40806,21736,19070
1/23/2024 12:00:00 AM,4/23/2024 12:00:00 AM,34433,16454,17979
1/22/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1547,115,1432
1/22/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1680,115,1565
1/22/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1680,115,1565
1/22/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1655,118,1537
1/22/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1522,118,1404
1/22/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1522,118,1404
1/22/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1570,118,1452
1/22/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1567,115,1452
1/22/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1719,115,1604
1/22/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1719,115,1604
1/22/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/22/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/22/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/22/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/22/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/22/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/22/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/22/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/22/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/22/2024 12:00:00 AM,2/11/2024 12:00:00 AM,2399,26,2373
1/22/2024 12:00:00 AM,2/12/2024 12:00:00 AM,3391,26,3365
1/22/2024 12:00:00 AM,2/13/2024 12:00:00 AM,3388,23,3365
1/22/2024 12:00:00 AM,2/14/2024 12:00:00 AM,3388,23,3365
1/22/2024 12:00:00 AM,2/15/2024 12:00:00 AM,3388,23,3365
1/22/2024 12:00:00 AM,2/16/2024 12:00:00 AM,3221,26,3195
1/22/2024 12:00:00 AM,2/17/2024 12:00:00 AM,3433,251,3182
1/22/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/22/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4677,1432,3245
1/22/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5910,2121,3789
1/22/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5952,2121,3831
1/22/2024 12:00:00 AM,2/22/2024 12:00:00 AM,6049,2121,3928
1/22/2024 12:00:00 AM,2/23/2024 12:00:00 AM,6034,2124,3910
1/22/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7310,2124,5186
1/22/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7310,2124,5186
1/22/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7468,2124,5344
1/22/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7440,2121,5319
1/22/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7440,2121,5319
1/22/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7440,2121,5319
1/22/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8725,2465,6260
1/22/2024 12:00:00 AM,3/2/2024 12:00:00 AM,9057,2677,6380
1/22/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10755,3797,6958
1/22/2024 12:00:00 AM,3/4/2024 12:00:00 AM,12695,3797,8898
1/22/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12722,3824,8898
1/22/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12721,4584,8137
1/22/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12721,4584,8137
1/22/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12925,4737,8188
1/22/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16846,8053,8793
1/22/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17459,7690,9769
1/22/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17784,7690,10094
1/22/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17672,7687,9985
1/22/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17490,7687,9803
1/22/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17112,7687,9425
1/22/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17482,7994,9488
1/22/2024 12:00:00 AM,3/16/2024 12:00:00 AM,19732,8809,10923
1/22/2024 12:00:00 AM,3/17/2024 12:00:00 AM,21136,9206,11930
1/22/2024 12:00:00 AM,3/18/2024 12:00:00 AM,22172,10046,12126
1/22/2024 12:00:00 AM,3/19/2024 12:00:00 AM,21545,9840,11705
1/22/2024 12:00:00 AM,3/20/2024 12:00:00 AM,21133,9840,11293
1/22/2024 12:00:00 AM,3/21/2024 12:00:00 AM,20574,9763,10811
1/22/2024 12:00:00 AM,3/22/2024 12:00:00 AM,20984,9810,11174
1/22/2024 12:00:00 AM,3/23/2024 12:00:00 AM,24791,11439,13352
1/22/2024 12:00:00 AM,3/24/2024 12:00:00 AM,25677,11945,13732
1/22/2024 12:00:00 AM,3/25/2024 12:00:00 AM,26147,12034,14113
1/22/2024 12:00:00 AM,3/26/2024 12:00:00 AM,25830,11881,13949
1/22/2024 12:00:00 AM,3/27/2024 12:00:00 AM,25037,11178,13859
1/22/2024 12:00:00 AM,3/28/2024 12:00:00 AM,24843,10993,13850
1/22/2024 12:00:00 AM,3/29/2024 12:00:00 AM,24123,9705,14418
1/22/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27217,11728,15489
1/22/2024 12:00:00 AM,3/31/2024 12:00:00 AM,28651,12968,15683
1/22/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29811,13649,16162
1/22/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28834,13747,15087
1/22/2024 12:00:00 AM,4/3/2024 12:00:00 AM,29389,13651,15738
1/22/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29513,13631,15882
1/22/2024 12:00:00 AM,4/5/2024 12:00:00 AM,29792,13910,15882
1/22/2024 12:00:00 AM,4/6/2024 12:00:00 AM,36806,18094,18712
1/22/2024 12:00:00 AM,4/7/2024 12:00:00 AM,40151,20244,19907
1/22/2024 12:00:00 AM,4/8/2024 12:00:00 AM,39929,18645,21284
1/22/2024 12:00:00 AM,4/9/2024 12:00:00 AM,40689,19446,21243
1/22/2024 12:00:00 AM,4/10/2024 12:00:00 AM,41429,20785,20644
1/22/2024 12:00:00 AM,4/11/2024 12:00:00 AM,40374,20576,19798
1/22/2024 12:00:00 AM,4/12/2024 12:00:00 AM,43783,21155,22628
1/22/2024 12:00:00 AM,4/13/2024 12:00:00 AM,46159,23110,23049
1/22/2024 12:00:00 AM,4/14/2024 12:00:00 AM,46871,24375,22496
1/22/2024 12:00:00 AM,4/15/2024 12:00:00 AM,47226,25141,22085
1/22/2024 12:00:00 AM,4/16/2024 12:00:00 AM,44835,25307,19528
1/22/2024 12:00:00 AM,4/17/2024 12:00:00 AM,43389,25245,18144
1/22/2024 12:00:00 AM,4/18/2024 12:00:00 AM,42484,24340,18144
1/22/2024 12:00:00 AM,4/19/2024 12:00:00 AM,41965,23101,18864
1/22/2024 12:00:00 AM,4/20/2024 12:00:00 AM,43352,22731,20621
1/22/2024 12:00:00 AM,4/21/2024 12:00:00 AM,42225,22154,20071
1/22/2024 12:00:00 AM,4/22/2024 12:00:00 AM,40806,21736,19070
1/21/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2732,595,2137
1/21/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1547,115,1432
1/21/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1680,115,1565
1/21/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1680,115,1565
1/21/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1655,118,1537
1/21/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1522,118,1404
1/21/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1522,118,1404
1/21/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1570,118,1452
1/21/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1567,115,1452
1/21/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1719,115,1604
1/21/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1719,115,1604
1/21/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1719,118,1601
1/21/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1719,118,1601
1/21/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1719,118,1601
1/21/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1960,26,1934
1/21/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1957,23,1934
1/21/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1957,23,1934
1/21/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1957,23,1934
1/21/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1942,26,1916
1/21/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1897,26,1871
1/21/2024 12:00:00 AM,2/11/2024 12:00:00 AM,2399,26,2373
1/21/2024 12:00:00 AM,2/12/2024 12:00:00 AM,3391,26,3365
1/21/2024 12:00:00 AM,2/13/2024 12:00:00 AM,3388,23,3365
1/21/2024 12:00:00 AM,2/14/2024 12:00:00 AM,3388,23,3365
1/21/2024 12:00:00 AM,2/15/2024 12:00:00 AM,3388,23,3365
1/21/2024 12:00:00 AM,2/16/2024 12:00:00 AM,3221,26,3195
1/21/2024 12:00:00 AM,2/17/2024 12:00:00 AM,3433,251,3182
1/21/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3433,251,3182
1/21/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4677,1432,3245
1/21/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5910,2121,3789
1/21/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5952,2121,3831
1/21/2024 12:00:00 AM,2/22/2024 12:00:00 AM,6049,2121,3928
1/21/2024 12:00:00 AM,2/23/2024 12:00:00 AM,6034,2124,3910
1/21/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7310,2124,5186
1/21/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7310,2124,5186
1/21/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7468,2124,5344
1/21/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7440,2121,5319
1/21/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7440,2121,5319
1/21/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7440,2121,5319
1/21/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8725,2465,6260
1/21/2024 12:00:00 AM,3/2/2024 12:00:00 AM,9057,2677,6380
1/21/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10755,3797,6958
1/21/2024 12:00:00 AM,3/4/2024 12:00:00 AM,12695,3797,8898
1/21/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12722,3824,8898
1/21/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12721,4584,8137
1/21/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12721,4584,8137
1/21/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12925,4737,8188
1/21/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16846,8053,8793
1/21/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17459,7690,9769
1/21/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17784,7690,10094
1/21/2024 12:00:00 AM,3/12/2024 12:00:00 AM,17672,7687,9985
1/21/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17490,7687,9803
1/21/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17112,7687,9425
1/21/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17482,7994,9488
1/21/2024 12:00:00 AM,3/16/2024 12:00:00 AM,19732,8809,10923
1/21/2024 12:00:00 AM,3/17/2024 12:00:00 AM,21136,9206,11930
1/21/2024 12:00:00 AM,3/18/2024 12:00:00 AM,22172,10046,12126
1/21/2024 12:00:00 AM,3/19/2024 12:00:00 AM,21545,9840,11705
