forecast_execution_date_ept,forecast_date,forecast_gen_outage_mw_rto,forecast_gen_outage_mw_west,forecast_gen_outage_mw_other
1/7/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2324,23,2301
1/7/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2339,23,2316
1/7/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2339,23,2316
1/7/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2309,26,2283
1/7/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2229,26,2203
1/7/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1524,26,1498
1/7/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2094,598,1496
1/7/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1611,115,1496
1/7/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1744,115,1629
1/7/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1744,115,1629
1/7/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1704,118,1586
1/7/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1526,118,1408
1/7/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1526,118,1408
1/7/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1589,118,1471
1/7/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1586,115,1471
1/7/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1726,115,1611
1/7/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1726,115,1611
1/7/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1711,118,1593
1/7/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1705,118,1587
1/7/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1705,118,1587
1/7/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1946,26,1920
1/7/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1943,23,1920
1/7/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1943,23,1920
1/7/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1943,23,1920
1/7/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1928,26,1902
1/7/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1883,26,1857
1/7/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1883,26,1857
1/7/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2875,26,2849
1/7/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2872,23,2849
1/7/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2872,23,2849
1/7/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2872,23,2849
1/7/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2705,26,2679
1/7/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2917,251,2666
1/7/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3419,251,3168
1/7/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4568,1382,3186
1/7/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5801,2071,3730
1/7/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5801,2071,3730
1/7/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5801,2071,3730
1/7/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5786,2074,3712
1/7/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7062,2074,4988
1/7/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7062,2074,4988
1/7/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7220,2074,5146
1/7/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7192,2071,5121
1/7/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7192,2071,5121
1/7/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7192,2071,5121
1/7/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8114,2415,5699
1/7/2024 12:00:00 AM,3/2/2024 12:00:00 AM,8312,2442,5870
1/7/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10010,3562,6448
1/7/2024 12:00:00 AM,3/4/2024 12:00:00 AM,11933,3563,8370
1/7/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12010,3640,8370
1/7/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12009,4400,7609
1/7/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12009,4400,7609
1/7/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12213,4553,7660
1/7/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16892,8107,8785
1/7/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17665,7904,9761
1/7/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17961,7984,9977
1/7/2024 12:00:00 AM,3/12/2024 12:00:00 AM,18045,8068,9977
1/7/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17952,8157,9795
1/7/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17653,8236,9417
1/7/2024 12:00:00 AM,3/15/2024 12:00:00 AM,18023,8543,9480
1/7/2024 12:00:00 AM,3/16/2024 12:00:00 AM,21389,10474,10915
1/7/2024 12:00:00 AM,3/17/2024 12:00:00 AM,22633,10711,11922
1/7/2024 12:00:00 AM,3/18/2024 12:00:00 AM,23584,11466,12118
1/7/2024 12:00:00 AM,3/19/2024 12:00:00 AM,22702,11172,11530
1/7/2024 12:00:00 AM,3/20/2024 12:00:00 AM,22507,11083,11424
1/7/2024 12:00:00 AM,3/21/2024 12:00:00 AM,21760,10927,10833
1/7/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21807,10974,10833
1/7/2024 12:00:00 AM,3/23/2024 12:00:00 AM,25559,12603,12956
1/7/2024 12:00:00 AM,3/24/2024 12:00:00 AM,26882,13109,13773
1/7/2024 12:00:00 AM,3/25/2024 12:00:00 AM,27407,13198,14209
1/7/2024 12:00:00 AM,3/26/2024 12:00:00 AM,27090,13045,14045
1/7/2024 12:00:00 AM,3/27/2024 12:00:00 AM,26130,12175,13955
1/7/2024 12:00:00 AM,3/28/2024 12:00:00 AM,26121,12175,13946
1/7/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25401,10887,14514
1/7/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27937,12352,15585
1/7/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29071,13292,15779
1/7/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29471,13730,15741
1/7/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28162,13528,14634
1/7/2024 12:00:00 AM,4/3/2024 12:00:00 AM,28717,13432,15285
1/7/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29491,13412,16079
1/7/2024 12:00:00 AM,4/5/2024 12:00:00 AM,31256,14814,16442
1/7/2024 12:00:00 AM,4/6/2024 12:00:00 AM,38270,18998,19272
1/7/2024 12:00:00 AM,4/7/2024 12:00:00 AM,40123,21148,18975
1/6/2024 12:00:00 AM,1/7/2024 12:00:00 AM,2202,23,2179
1/6/2024 12:00:00 AM,1/8/2024 12:00:00 AM,2248,23,2225
1/6/2024 12:00:00 AM,1/9/2024 12:00:00 AM,2272,23,2249
1/6/2024 12:00:00 AM,1/10/2024 12:00:00 AM,2248,23,2225
1/6/2024 12:00:00 AM,1/11/2024 12:00:00 AM,2248,23,2225
1/6/2024 12:00:00 AM,1/12/2024 12:00:00 AM,1487,26,1461
1/6/2024 12:00:00 AM,1/13/2024 12:00:00 AM,2192,26,2166
1/6/2024 12:00:00 AM,1/14/2024 12:00:00 AM,2184,26,2158
1/6/2024 12:00:00 AM,1/15/2024 12:00:00 AM,2327,26,2301
1/6/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2324,23,2301
1/6/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2339,23,2316
1/6/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2339,23,2316
1/6/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2309,26,2283
1/6/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2229,26,2203
1/6/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1524,26,1498
1/6/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2094,598,1496
1/6/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1611,115,1496
1/6/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1744,115,1629
1/6/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1744,115,1629
1/6/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1704,118,1586
1/6/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1526,118,1408
1/6/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1526,118,1408
1/6/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1589,118,1471
1/6/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1586,115,1471
1/6/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1726,115,1611
1/6/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1726,115,1611
1/6/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1711,118,1593
1/6/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1705,118,1587
1/6/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1705,118,1587
1/6/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1946,26,1920
1/6/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1943,23,1920
1/6/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1943,23,1920
1/6/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1943,23,1920
1/6/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1928,26,1902
1/6/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1883,26,1857
1/6/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1883,26,1857
1/6/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2875,26,2849
1/6/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2872,23,2849
1/6/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2872,23,2849
1/6/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2872,23,2849
1/6/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2705,26,2679
1/6/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2917,251,2666
1/6/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3419,251,3168
1/6/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4568,1382,3186
1/6/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5801,2071,3730
1/6/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5801,2071,3730
1/6/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5801,2071,3730
1/6/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5786,2074,3712
1/6/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7062,2074,4988
1/6/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7062,2074,4988
1/6/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7220,2074,5146
1/6/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7192,2071,5121
1/6/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7192,2071,5121
1/6/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7192,2071,5121
1/6/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8114,2415,5699
1/6/2024 12:00:00 AM,3/2/2024 12:00:00 AM,8312,2442,5870
1/6/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10010,3562,6448
1/6/2024 12:00:00 AM,3/4/2024 12:00:00 AM,11933,3563,8370
1/6/2024 12:00:00 AM,3/5/2024 12:00:00 AM,12010,3640,8370
1/6/2024 12:00:00 AM,3/6/2024 12:00:00 AM,12009,4400,7609
1/6/2024 12:00:00 AM,3/7/2024 12:00:00 AM,12009,4400,7609
1/6/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12213,4553,7660
1/6/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16892,8107,8785
1/6/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17665,7904,9761
1/6/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17961,7984,9977
1/6/2024 12:00:00 AM,3/12/2024 12:00:00 AM,18045,8068,9977
1/6/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17952,8157,9795
1/6/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17653,8236,9417
1/6/2024 12:00:00 AM,3/15/2024 12:00:00 AM,18023,8543,9480
1/6/2024 12:00:00 AM,3/16/2024 12:00:00 AM,21389,10474,10915
1/6/2024 12:00:00 AM,3/17/2024 12:00:00 AM,22633,10711,11922
1/6/2024 12:00:00 AM,3/18/2024 12:00:00 AM,23584,11466,12118
1/6/2024 12:00:00 AM,3/19/2024 12:00:00 AM,22702,11172,11530
1/6/2024 12:00:00 AM,3/20/2024 12:00:00 AM,22507,11083,11424
1/6/2024 12:00:00 AM,3/21/2024 12:00:00 AM,21760,10927,10833
1/6/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21807,10974,10833
1/6/2024 12:00:00 AM,3/23/2024 12:00:00 AM,25559,12603,12956
1/6/2024 12:00:00 AM,3/24/2024 12:00:00 AM,26882,13109,13773
1/6/2024 12:00:00 AM,3/25/2024 12:00:00 AM,27407,13198,14209
1/6/2024 12:00:00 AM,3/26/2024 12:00:00 AM,27090,13045,14045
1/6/2024 12:00:00 AM,3/27/2024 12:00:00 AM,26130,12175,13955
1/6/2024 12:00:00 AM,3/28/2024 12:00:00 AM,26121,12175,13946
1/6/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25401,10887,14514
1/6/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27937,12352,15585
1/6/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29071,13292,15779
1/6/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29471,13730,15741
1/6/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28162,13528,14634
1/6/2024 12:00:00 AM,4/3/2024 12:00:00 AM,28717,13432,15285
1/6/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29491,13412,16079
1/6/2024 12:00:00 AM,4/5/2024 12:00:00 AM,31256,14814,16442
1/6/2024 12:00:00 AM,4/6/2024 12:00:00 AM,38270,18998,19272
1/5/2024 12:00:00 AM,1/6/2024 12:00:00 AM,2202,23,2179
1/5/2024 12:00:00 AM,1/7/2024 12:00:00 AM,2202,23,2179
1/5/2024 12:00:00 AM,1/8/2024 12:00:00 AM,2248,23,2225
1/5/2024 12:00:00 AM,1/9/2024 12:00:00 AM,2272,23,2249
1/5/2024 12:00:00 AM,1/10/2024 12:00:00 AM,1487,23,1464
1/5/2024 12:00:00 AM,1/11/2024 12:00:00 AM,1487,23,1464
1/5/2024 12:00:00 AM,1/12/2024 12:00:00 AM,1487,26,1461
1/5/2024 12:00:00 AM,1/13/2024 12:00:00 AM,2192,26,2166
1/5/2024 12:00:00 AM,1/14/2024 12:00:00 AM,2184,26,2158
1/5/2024 12:00:00 AM,1/15/2024 12:00:00 AM,2327,26,2301
1/5/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2324,23,2301
1/5/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2339,23,2316
1/5/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2339,23,2316
1/5/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2309,26,2283
1/5/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2229,26,2203
1/5/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1524,26,1498
1/5/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2094,598,1496
1/5/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1611,115,1496
1/5/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1744,115,1629
1/5/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1744,115,1629
1/5/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1704,118,1586
1/5/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1526,118,1408
1/5/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1526,118,1408
1/5/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1589,118,1471
1/5/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1586,115,1471
1/5/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1726,115,1611
1/5/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1726,115,1611
1/5/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1711,118,1593
1/5/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1705,118,1587
1/5/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1705,118,1587
1/5/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1946,26,1920
1/5/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1943,23,1920
1/5/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1943,23,1920
1/5/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1943,23,1920
1/5/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1928,26,1902
1/5/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1883,26,1857
1/5/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1883,26,1857
1/5/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2875,26,2849
1/5/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2872,23,2849
1/5/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2872,23,2849
1/5/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2872,23,2849
1/5/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2705,26,2679
1/5/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2917,251,2666
1/5/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3419,251,3168
1/5/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4568,1382,3186
1/5/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5801,2071,3730
1/5/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5801,2071,3730
1/5/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5801,2071,3730
1/5/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5786,2074,3712
1/5/2024 12:00:00 AM,2/24/2024 12:00:00 AM,7062,2074,4988
1/5/2024 12:00:00 AM,2/25/2024 12:00:00 AM,7062,2074,4988
1/5/2024 12:00:00 AM,2/26/2024 12:00:00 AM,7220,2074,5146
1/5/2024 12:00:00 AM,2/27/2024 12:00:00 AM,7192,2071,5121
1/5/2024 12:00:00 AM,2/28/2024 12:00:00 AM,7192,2071,5121
1/5/2024 12:00:00 AM,2/29/2024 12:00:00 AM,7192,2071,5121
1/5/2024 12:00:00 AM,3/1/2024 12:00:00 AM,8114,2415,5699
1/5/2024 12:00:00 AM,3/2/2024 12:00:00 AM,8312,2442,5870
1/5/2024 12:00:00 AM,3/3/2024 12:00:00 AM,10010,3562,6448
1/5/2024 12:00:00 AM,3/4/2024 12:00:00 AM,11888,3563,8325
1/5/2024 12:00:00 AM,3/5/2024 12:00:00 AM,11965,3640,8325
1/5/2024 12:00:00 AM,3/6/2024 12:00:00 AM,11964,4400,7564
1/5/2024 12:00:00 AM,3/7/2024 12:00:00 AM,11964,4400,7564
1/5/2024 12:00:00 AM,3/8/2024 12:00:00 AM,12168,4553,7615
1/5/2024 12:00:00 AM,3/9/2024 12:00:00 AM,16892,8107,8785
1/5/2024 12:00:00 AM,3/10/2024 12:00:00 AM,17665,7904,9761
1/5/2024 12:00:00 AM,3/11/2024 12:00:00 AM,17916,7984,9932
1/5/2024 12:00:00 AM,3/12/2024 12:00:00 AM,18000,8068,9932
1/5/2024 12:00:00 AM,3/13/2024 12:00:00 AM,17907,8157,9750
1/5/2024 12:00:00 AM,3/14/2024 12:00:00 AM,17608,8236,9372
1/5/2024 12:00:00 AM,3/15/2024 12:00:00 AM,17978,8543,9435
1/5/2024 12:00:00 AM,3/16/2024 12:00:00 AM,21389,10474,10915
1/5/2024 12:00:00 AM,3/17/2024 12:00:00 AM,22633,10711,11922
1/5/2024 12:00:00 AM,3/18/2024 12:00:00 AM,23539,11466,12073
1/5/2024 12:00:00 AM,3/19/2024 12:00:00 AM,22657,11172,11485
1/5/2024 12:00:00 AM,3/20/2024 12:00:00 AM,22462,11083,11379
1/5/2024 12:00:00 AM,3/21/2024 12:00:00 AM,21715,10927,10788
1/5/2024 12:00:00 AM,3/22/2024 12:00:00 AM,21762,10974,10788
1/5/2024 12:00:00 AM,3/23/2024 12:00:00 AM,25559,12603,12956
1/5/2024 12:00:00 AM,3/24/2024 12:00:00 AM,26882,13109,13773
1/5/2024 12:00:00 AM,3/25/2024 12:00:00 AM,27218,13198,14020
1/5/2024 12:00:00 AM,3/26/2024 12:00:00 AM,26901,13045,13856
1/5/2024 12:00:00 AM,3/27/2024 12:00:00 AM,26031,12175,13856
1/5/2024 12:00:00 AM,3/28/2024 12:00:00 AM,26022,12175,13847
1/5/2024 12:00:00 AM,3/29/2024 12:00:00 AM,25302,10887,14415
1/5/2024 12:00:00 AM,3/30/2024 12:00:00 AM,27937,12352,15585
1/5/2024 12:00:00 AM,3/31/2024 12:00:00 AM,29071,13292,15779
1/5/2024 12:00:00 AM,4/1/2024 12:00:00 AM,29426,13730,15696
1/5/2024 12:00:00 AM,4/2/2024 12:00:00 AM,28117,13528,14589
1/5/2024 12:00:00 AM,4/3/2024 12:00:00 AM,28672,13432,15240
1/5/2024 12:00:00 AM,4/4/2024 12:00:00 AM,29446,13412,16034
1/5/2024 12:00:00 AM,4/5/2024 12:00:00 AM,31211,14814,16397
1/4/2024 12:00:00 AM,1/5/2024 12:00:00 AM,2202,23,2179
1/4/2024 12:00:00 AM,1/6/2024 12:00:00 AM,2202,23,2179
1/4/2024 12:00:00 AM,1/7/2024 12:00:00 AM,2202,23,2179
1/4/2024 12:00:00 AM,1/8/2024 12:00:00 AM,2248,23,2225
1/4/2024 12:00:00 AM,1/9/2024 12:00:00 AM,2272,23,2249
1/4/2024 12:00:00 AM,1/10/2024 12:00:00 AM,1487,23,1464
1/4/2024 12:00:00 AM,1/11/2024 12:00:00 AM,1487,23,1464
1/4/2024 12:00:00 AM,1/12/2024 12:00:00 AM,1487,26,1461
1/4/2024 12:00:00 AM,1/13/2024 12:00:00 AM,2192,26,2166
1/4/2024 12:00:00 AM,1/14/2024 12:00:00 AM,2184,26,2158
1/4/2024 12:00:00 AM,1/15/2024 12:00:00 AM,2327,26,2301
1/4/2024 12:00:00 AM,1/16/2024 12:00:00 AM,2324,23,2301
1/4/2024 12:00:00 AM,1/17/2024 12:00:00 AM,2339,23,2316
1/4/2024 12:00:00 AM,1/18/2024 12:00:00 AM,2339,23,2316
1/4/2024 12:00:00 AM,1/19/2024 12:00:00 AM,2309,26,2283
1/4/2024 12:00:00 AM,1/20/2024 12:00:00 AM,2229,26,2203
1/4/2024 12:00:00 AM,1/21/2024 12:00:00 AM,1524,26,1498
1/4/2024 12:00:00 AM,1/22/2024 12:00:00 AM,2094,598,1496
1/4/2024 12:00:00 AM,1/23/2024 12:00:00 AM,1611,115,1496
1/4/2024 12:00:00 AM,1/24/2024 12:00:00 AM,1744,115,1629
1/4/2024 12:00:00 AM,1/25/2024 12:00:00 AM,1744,115,1629
1/4/2024 12:00:00 AM,1/26/2024 12:00:00 AM,1704,118,1586
1/4/2024 12:00:00 AM,1/27/2024 12:00:00 AM,1526,118,1408
1/4/2024 12:00:00 AM,1/28/2024 12:00:00 AM,1526,118,1408
1/4/2024 12:00:00 AM,1/29/2024 12:00:00 AM,1589,118,1471
1/4/2024 12:00:00 AM,1/30/2024 12:00:00 AM,1586,115,1471
1/4/2024 12:00:00 AM,1/31/2024 12:00:00 AM,1726,115,1611
1/4/2024 12:00:00 AM,2/1/2024 12:00:00 AM,1726,115,1611
1/4/2024 12:00:00 AM,2/2/2024 12:00:00 AM,1711,118,1593
1/4/2024 12:00:00 AM,2/3/2024 12:00:00 AM,1705,118,1587
1/4/2024 12:00:00 AM,2/4/2024 12:00:00 AM,1705,118,1587
1/4/2024 12:00:00 AM,2/5/2024 12:00:00 AM,1891,26,1865
1/4/2024 12:00:00 AM,2/6/2024 12:00:00 AM,1888,23,1865
1/4/2024 12:00:00 AM,2/7/2024 12:00:00 AM,1888,23,1865
1/4/2024 12:00:00 AM,2/8/2024 12:00:00 AM,1888,23,1865
1/4/2024 12:00:00 AM,2/9/2024 12:00:00 AM,1873,26,1847
1/4/2024 12:00:00 AM,2/10/2024 12:00:00 AM,1828,26,1802
1/4/2024 12:00:00 AM,2/11/2024 12:00:00 AM,1828,26,1802
1/4/2024 12:00:00 AM,2/12/2024 12:00:00 AM,2820,26,2794
1/4/2024 12:00:00 AM,2/13/2024 12:00:00 AM,2817,23,2794
1/4/2024 12:00:00 AM,2/14/2024 12:00:00 AM,2817,23,2794
1/4/2024 12:00:00 AM,2/15/2024 12:00:00 AM,2817,23,2794
1/4/2024 12:00:00 AM,2/16/2024 12:00:00 AM,2650,26,2624
1/4/2024 12:00:00 AM,2/17/2024 12:00:00 AM,2862,251,2611
1/4/2024 12:00:00 AM,2/18/2024 12:00:00 AM,3364,251,3113
1/4/2024 12:00:00 AM,2/19/2024 12:00:00 AM,4513,1382,3131
1/4/2024 12:00:00 AM,2/20/2024 12:00:00 AM,5746,2071,3675
1/4/2024 12:00:00 AM,2/21/2024 12:00:00 AM,5746,2071,3675
1/4/2024 12:00:00 AM,2/22/2024 12:00:00 AM,5746,2071,3675
1/4/2024 12:00:00 AM,2/23/2024 12:00:00 AM,5731,2074,3657
